ACS,AGER,ASSOC,BASE,CAT,CLOS,CON,DECK,DET,DIV,FINC,FNBS,FOYER,FRAME,GAR,HEAT,HEAT2,LNDR,METRO,MFGS,PATI,PRCH,SEWER,STOR,WAL1,WAL2,WALS,WATER,AREA,BEDR,COMP,FNSQ,FFNSQ,FPLS,FULB,HAFB,LOTV,PVALU,SALE,FSQFS,STRT,CONPR,SLPR,SQFS,WEIGHT,FUEL,FUEL2,FCONPR,FSLPR,AREA_F,FNSQ_F,FFNSQ_F,SLPR_F,FSLPR_F,CONPR_F,FCONPR_F,LOTV_F,SQFS_F,FSQFS_F,PVALU_F,AUTH
1,2,2,2,2,0,0,2,1,9,1,0,0,1,2,1,0,2,1,3,1,1,1,1,1,0,2,1,43560,3,201502,0,0,9,2,0,0,176900,0,,201410,176900,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,1,2,0,0,1,1,9,1,1,1,1,2,2,0,1,1,3,1,1,1,2,4,0,2,1,6739,4,0,650,0,1,4,0,0,559000,0,,201502,554500,0,2490,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,3,2,0,0,2,1,9,0,0,0,1,3,2,0,2,1,3,1,1,2,1,4,7,1,1,43560,4,201503,0,0,2,4,0,0,507100,0,3521,201408,0,0,3521,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,2,2,0,0,2,1,9,0,0,0,1,2,1,0,0,1,3,1,1,1,0,0,0,0,1,60984,0,0,0,0,9,9,9,0,371200,0,,201403,371200,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201402
1,2,2,3,2,0,0,2,1,9,1,0,0,1,2,2,0,2,1,3,1,1,1,1,4,0,2,1,11926,4,201511,0,0,0,2,0,0,194400,0,2299,201507,0,0,2299,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,1,3,2,0,0,2,1,9,0,0,0,0,0,4,0,2,1,3,1,2,1,1,0,0,0,1,21976,3,0,0,0,0,4,1,0,0,0,,201502,1200000,0,3655,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,2,4,2,0,0,1,1,9,0,0,2,1,2,1,0,3,1,3,1,1,1,2,5,2,1,1,9072,3,201510,0,0,1,3,0,0,108000,0,1696,201506,0,0,1696,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,3,2,0,0,2,1,9,1,0,0,1,3,2,0,2,1,2,1,1,1,1,4,0,2,1,9000,4,201509,0,0,0,2,1,0,222400,0,2404,201501,0,0,2404,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
2,2,2,2,2,0,0,1,1,9,0,0,2,1,3,2,0,3,1,3,1,1,2,2,8,7,1,2,38052,3,0,0,0,1,2,1,0,372300,0,,201511,0,0,2958,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
0,2,0,0,2,0,0,0,1,9,0,0,0,1,0,0,0,0,1,3,0,1,1,2,0,0,0,1,12420,3,0,0,0,1,2,1,0,312000,0,,201512,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,4,2,0,0,1,1,9,0,0,1,1,4,2,0,3,1,3,1,2,2,2,4,7,1,2,435600,5,201509,0,0,9,4,1,0,0,0,7863,201311,1700000,0,8235,26,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,201311
1,2,1,2,2,0,0,2,1,9,0,0,0,1,3,1,0,2,1,3,1,1,2,1,8,0,2,1,21780,0,201502,0,0,1,9,0,0,225100,0,,201407,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
2,2,1,3,2,0,0,2,1,9,1,0,0,1,4,4,0,2,1,3,2,2,2,1,1,0,2,1,87120,4,0,0,0,0,2,1,0,190000,0,,201508,190000,0,1152,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,3,2,0,0,2,1,9,1,0,0,1,2,2,0,0,1,3,1,2,0,1,4,0,0,1,0,3,0,0,0,0,2,0,0,148900,0,,201512,0,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,3,2,0,0,2,1,9,1,0,0,1,2,2,0,2,1,3,1,1,1,1,4,0,2,1,8900,4,201504,0,0,0,2,0,0,100000,0,1859,201407,0,0,1859,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201404
1,2,2,3,2,0,0,2,1,9,4,0,1,1,3,1,0,2,1,3,1,1,1,2,4,0,2,1,200376,5,201506,0,0,9,9,9,0,577400,0,7419,201403,0,0,7419,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201402
2,2,2,3,2,0,0,2,1,9,4,0,0,1,4,4,0,2,1,3,2,1,1,1,1,0,2,1,0,2,0,0,0,1,1,0,0,58600,0,,0,120000,0,900,43,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,201509
2,2,2,3,2,0,0,1,1,9,1,0,0,1,3,2,0,2,1,3,2,2,1,2,4,0,2,1,6000,4,0,0,0,1,3,1,0,500000,0,,201504,800000,0,4056,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,2,2,0,0,2,1,9,0,0,0,1,3,1,0,2,1,3,1,1,2,1,8,0,2,1,23086,4,0,0,0,1,2,1,0,316600,0,,201506,241900,0,2728,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,3,2,0,0,2,1,9,1,0,0,1,2,2,0,2,1,3,1,1,1,1,4,0,2,1,8900,4,201511,0,0,0,3,0,0,130000,0,,201508,0,0,1858,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,1,2,0,0,2,1,9,1,1,2,1,2,2,0,1,1,3,2,1,1,2,4,0,2,1,0,4,201506,682,0,0,3,1,0,593000,0,3364,201407,0,0,3364,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
2,2,2,3,2,0,0,1,1,9,0,0,1,1,2,2,0,3,1,3,2,1,1,2,8,0,2,1,15470,3,0,0,0,1,4,0,0,151900,0,,201502,0,0,2414,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,3,2,0,0,0,1,9,0,0,0,1,2,1,0,2,1,3,1,1,1,1,1,4,1,1,0,0,0,0,0,1,9,9,0,124800,0,,201407,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,2,3,2,0,0,2,1,9,1,0,0,1,3,2,4,2,1,3,1,1,2,1,4,0,2,2,9000,5,201509,0,0,1,3,1,0,249800,0,2615,201503,0,0,2615,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,3,2,0,0,1,1,9,1,0,1,1,3,1,2,2,1,3,1,1,2,2,4,0,2,1,0,5,0,0,0,2,4,0,0,0,0,,201309,1081200,0,6679,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201309
1,2,1,2,2,0,0,1,1,9,0,0,0,1,3,1,0,2,1,3,1,1,2,1,8,7,1,1,87120,3,0,0,0,1,2,0,0,232300,0,,201310,337000,0,2691,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
1,2,2,2,3,0,0,2,1,9,5,0,2,1,4,1,0,2,1,3,1,2,1,2,8,0,2,1,10390,5,201505,0,0,0,2,1,0,167600,0,1537,201409,0,0,1537,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201409
2,2,2,3,3,0,0,2,1,9,5,0,2,1,4,3,0,2,1,3,1,1,1,2,8,0,2,1,5199,3,0,0,0,0,2,0,0,159200,0,,201409,0,0,1250,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
2,2,2,4,3,0,0,1,1,9,0,0,2,1,2,4,0,2,1,3,1,1,2,2,1,0,2,3,22303,2,201503,0,0,0,2,0,0,229000,0,1760,201309,0,0,1760,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201309
1,2,2,2,3,0,0,2,1,9,0,0,0,1,0,1,0,2,1,3,1,1,2,1,1,0,2,2,435600,2,201503,0,0,9,2,0,0,53200,0,,201408,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,2,3,0,0,2,1,9,0,0,0,1,0,1,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,9,9,9,0,40000,0,,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,1,2,3,0,0,2,1,9,1,0,2,1,3,1,0,2,1,3,1,1,2,2,8,7,1,2,47916,3,201505,0,0,1,2,0,0,244100,0,,201209,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201209
2,2,2,2,3,0,0,2,1,9,4,0,0,1,3,2,0,2,1,3,1,2,2,1,8,0,2,2,217800,4,201507,0,0,1,2,1,0,339000,0,2888,201404,0,0,2888,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404
1,2,2,3,3,0,0,0,1,9,0,0,0,1,2,1,0,0,1,3,0,0,1,1,4,0,2,1,0,0,0,0,0,9,9,9,0,173500,0,,201108,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201107
0,2,0,0,3,0,0,0,1,9,0,0,0,1,0,4,0,0,1,3,0,1,1,0,0,0,0,1,36314,5,201502,0,0,9,9,9,0,434500,0,,201408,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
2,2,2,3,3,0,0,2,1,9,4,0,2,1,1,4,0,5,1,3,2,2,1,2,8,0,2,1,0,2,201602,0,0,0,1,0,0,65600,0,,201110,0,0,900,34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201110
1,2,1,1,3,0,0,2,1,9,0,1,0,1,3,2,0,2,1,3,1,1,1,1,4,7,1,1,26745,5,201509,0,0,9,4,1,0,992700,0,7863,201405,0,0,8235,34,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201404
1,2,2,3,3,0,0,2,1,9,4,0,0,1,4,2,0,5,1,3,2,1,1,1,4,0,2,1,0,2,201507,0,0,0,1,0,0,99600,0,950,201412,0,0,950,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
2,2,2,3,3,0,0,2,2,9,5,0,2,1,4,4,0,2,1,3,2,2,1,2,8,0,2,1,0,3,201504,0,0,0,2,1,0,316700,0,1320,201409,0,0,1320,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201408
1,2,2,3,3,0,0,2,1,9,4,0,0,1,2,2,0,2,1,3,1,1,2,1,4,0,2,1,0,2,201508,0,0,0,1,0,0,146200,0,918,201407,0,0,903,26,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,201407
2,2,2,2,3,0,0,1,1,9,0,0,2,1,3,2,0,2,1,3,1,1,2,2,8,0,2,1,65340,4,201501,0,0,1,2,1,0,524900,0,4495,201404,0,0,4495,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,3,3,0,0,1,1,9,1,0,1,1,3,2,0,2,1,3,1,1,1,2,4,0,2,1,0,4,0,0,0,2,4,0,0,860000,0,,201407,0,0,4295,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,2,3,3,0,0,1,1,9,1,0,1,1,4,1,0,3,1,3,0,1,1,2,4,0,2,1,6500,0,0,0,0,9,9,9,0,900000,0,,201506,0,0,3921,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,2,3,3,0,0,2,1,9,0,0,0,1,2,2,0,2,1,3,2,1,1,1,4,0,2,1,6000,3,0,0,0,0,2,0,0,231900,0,,201512,0,0,1836,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,3,3,0,0,1,1,9,1,0,1,1,3,4,0,2,1,3,1,1,2,2,4,0,2,1,0,2,0,0,0,2,2,0,0,393000,0,,0,0,0,2729,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
1,2,2,3,3,0,0,2,1,9,1,0,1,1,1,2,0,2,1,3,2,1,1,2,4,0,2,1,0,5,0,0,0,1,3,1,0,0,0,,201305,0,0,3105,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201305
1,2,2,3,3,0,0,2,1,9,5,0,0,1,2,2,0,2,1,3,1,1,2,1,4,0,2,1,52272,3,201507,0,0,1,2,1,0,204600,0,2160,201304,0,0,2160,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201210
0,2,2,2,3,0,0,1,1,9,0,0,0,1,0,0,0,0,1,3,0,1,1,2,0,0,0,1,23750,5,201505,0,0,9,9,0,0,0,0,,201408,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
2,2,2,2,3,0,0,1,1,9,4,0,2,1,4,4,4,2,1,3,2,2,2,2,8,0,2,2,65340,3,201502,0,0,0,3,0,0,142100,0,1879,201105,0,0,1879,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201104
1,2,2,3,3,0,0,2,1,9,5,0,0,1,2,2,0,2,1,3,1,1,1,1,4,0,2,1,8900,4,201506,0,0,0,2,0,0,180000,0,2794,201412,0,0,2794,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,1,1,3,0,0,2,1,9,0,1,2,1,2,1,0,2,1,3,1,1,2,2,8,0,2,1,9147,3,0,0,0,9,2,0,0,286300,0,,201503,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,2,3,0,0,2,1,9,1,0,0,1,2,1,0,2,1,3,1,1,1,1,1,9,1,1,9457,3,0,0,0,0,3,0,0,151800,0,,201505,0,0,1501,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,1,3,0,0,1,1,9,1,1,1,1,3,2,0,3,1,3,2,1,1,2,4,0,2,1,0,5,0,377,0,1,4,1,0,711500,0,,0,0,0,5120,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201512
1,2,2,1,3,0,0,1,1,9,1,1,0,1,2,3,0,1,1,3,2,2,1,1,4,0,2,1,10005,4,0,2794,0,2,4,0,0,1050000,0,,201302,0,0,5656,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201301
1,2,2,3,3,0,0,2,1,9,4,0,0,1,3,2,0,2,1,3,1,1,1,1,4,0,0,1,54450,4,0,0,0,2,3,1,0,434400,0,,201602,0,0,3850,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,3,3,0,0,2,1,9,0,0,0,1,3,2,0,2,1,3,1,1,1,1,4,0,2,1,0,4,0,0,0,1,4,0,0,374300,0,,201508,0,0,2731,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
0,2,2,1,3,0,0,1,1,9,0,1,0,1,0,0,0,0,1,3,0,1,1,1,0,0,0,1,0,0,0,340,0,9,9,9,0,237100,0,,200806,0,0,1608,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200806
1,2,2,2,3,0,0,1,1,9,1,0,0,1,2,1,0,2,1,3,1,1,2,1,8,1,1,1,13503,3,0,0,0,0,3,0,0,399600,0,,201510,0,0,3728,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,1,3,0,0,0,1,9,1,1,1,1,2,1,0,3,1,3,0,1,1,2,4,0,2,1,6790,5,0,1459,0,9,4,0,0,500000,0,,201603,0,0,5975,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,2,3,0,0,2,1,9,0,0,2,1,2,1,0,2,1,3,1,1,1,2,8,7,1,1,8276,4,201507,0,0,1,2,1,0,260000,0,,201411,0,0,2730,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
2,2,2,3,3,0,0,2,1,9,4,0,2,3,4,4,0,2,1,3,1,1,2,2,6,0,2,1,78408,2,201504,0,0,1,2,0,0,281000,0,1280,201312,0,0,1280,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201308
1,2,1,1,3,0,0,2,1,9,1,1,0,1,2,2,0,1,1,3,2,1,1,1,4,0,2,1,0,4,0,1478,0,0,4,0,0,586800,0,,201510,0,0,3190,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
1,2,1,3,3,0,0,1,1,9,1,0,1,1,3,2,0,3,1,3,1,1,1,2,4,7,1,1,38000,5,201507,0,0,9,4,2,0,985000,0,7863,201407,0,0,8235,34,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201406
0,2,0,0,3,0,0,1,1,9,0,0,0,1,0,0,0,2,1,3,0,1,1,1,0,0,0,1,122887,3,0,0,0,9,4,0,0,722800,0,,201504,0,0,5260,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504
1,2,2,3,3,0,0,2,1,9,4,0,0,1,2,2,0,2,1,3,1,2,2,1,8,0,2,1,174240,2,0,0,0,0,1,0,0,0,0,,201509,0,0,1045,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
2,2,2,3,3,0,0,2,1,9,1,0,1,1,3,2,0,2,1,3,2,1,1,2,2,0,2,1,0,5,201504,0,0,1,4,1,0,439800,0,2828,201410,0,0,2828,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
0,2,2,0,3,0,0,1,1,9,0,0,0,1,2,2,0,0,1,3,0,1,1,2,0,0,0,1,6000,3,201512,0,0,1,3,0,0,379000,0,,201410,0,0,2512,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
1,2,2,3,3,0,0,1,1,9,1,0,1,1,2,2,0,3,1,3,2,2,1,2,1,0,2,1,0,4,0,0,0,2,4,1,0,497100,0,,201508,0,0,2982,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201505
1,2,1,2,3,0,0,2,1,9,1,0,0,1,3,1,0,2,1,3,1,1,2,1,8,0,2,2,60984,4,201501,0,0,1,3,0,0,364100,0,6141,201310,0,0,6141,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201310
0,2,0,1,3,0,0,1,1,9,0,1,0,1,3,2,0,2,1,3,2,1,1,1,0,0,0,1,15525,5,201602,1720,0,1,4,0,0,504600,0,4439,201502,0,0,4439,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
2,2,2,2,3,0,0,2,1,9,1,0,2,1,1,2,0,2,1,3,1,1,2,2,8,0,2,1,10397,3,201508,0,0,0,2,1,0,230300,0,2014,201412,0,0,2014,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201410
1,2,1,2,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,2,2,8,0,2,1,7840,3,201501,0,0,1,2,0,0,187500,0,2596,201406,0,0,2596,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
0,0,0,0,3,0,2,0,1,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,201506,0,0,9,9,9,0,0,201501,,201412,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411
1,2,2,2,3,0,0,1,1,9,1,0,2,1,3,1,0,2,1,3,1,1,2,2,8,7,1,1,413820,4,201508,0,0,1,3,0,0,517900,0,,201407,0,0,5076,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201407
1,2,2,2,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,1,2,8,0,2,1,17424,3,201505,0,0,1,4,0,0,200700,0,2634,201403,0,0,2634,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201402
2,2,1,4,3,0,0,1,1,9,0,0,0,1,2,4,0,2,1,3,2,2,2,1,1,0,2,1,39204,3,0,0,0,0,2,1,0,420000,0,,201407,0,0,3000,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
1,2,2,2,3,0,0,2,1,9,1,0,0,1,2,1,0,2,1,3,1,1,1,1,1,0,2,1,20473,3,201510,0,0,0,2,0,0,0,0,,201507,0,0,2566,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201507
1,2,2,1,3,0,0,1,1,9,0,2,2,1,3,1,0,2,1,3,1,1,2,2,8,0,2,2,239580,3,201504,0,0,1,2,1,0,506400,0,3686,201305,0,0,3686,205,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201305
1,2,2,3,3,0,0,2,1,9,0,0,0,1,3,2,0,2,1,3,1,2,1,1,4,0,2,1,40000,5,0,0,0,1,4,1,0,0,0,,0,0,0,5292,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201510
1,2,1,1,3,0,0,2,1,9,1,1,0,1,3,1,0,2,1,3,1,1,2,1,8,7,1,1,87120,4,201505,2270,0,1,3,0,0,459300,0,,201406,0,0,4908,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201406
2,2,1,2,3,0,0,1,1,9,0,0,2,1,3,2,0,2,1,3,1,1,1,2,1,7,1,1,26136,5,201505,0,0,1,4,0,0,820400,0,5397,201405,0,0,5397,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201405
2,2,2,2,3,0,0,1,1,9,1,0,2,1,4,3,0,3,1,3,2,1,2,2,8,0,2,2,78408,3,0,0,0,0,2,1,0,329100,0,,201210,0,0,3380,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201112
1,2,2,3,3,0,0,2,1,9,5,0,0,1,2,2,0,2,1,3,1,2,1,1,4,7,1,1,6413,4,201506,0,0,0,2,0,0,70800,0,1458,201408,0,0,1458,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,3,3,0,0,1,1,9,1,0,2,1,2,2,0,3,1,3,1,2,1,2,4,0,2,1,7500,4,0,0,0,1,2,1,0,292300,0,,201602,0,0,2485,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
1,2,2,2,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,2,2,1,7,1,2,174240,3,0,0,0,1,2,0,0,692000,0,,201110,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201109
1,2,2,2,3,0,0,1,1,9,0,0,0,1,0,1,0,2,1,3,1,1,2,0,8,0,0,1,56628,5,0,0,0,0,4,0,0,467300,0,,201510,0,0,4698,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201509
0,2,0,0,3,0,0,0,1,9,0,0,0,1,0,2,0,0,1,3,0,1,1,2,0,0,0,1,5750,4,201512,0,0,9,9,9,0,346500,0,,201507,0,0,2389,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
1,2,2,2,3,0,0,2,1,9,4,0,0,1,2,1,0,2,1,3,1,1,1,1,1,0,2,1,13503,3,201511,0,0,0,2,0,0,243600,0,,201503,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,3,3,0,0,1,1,9,0,0,2,1,3,2,0,3,1,3,2,1,1,2,4,0,2,1,10880,4,201508,0,0,0,3,0,0,421500,0,3348,201501,0,0,3348,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501
2,2,2,3,3,0,0,1,1,9,1,0,0,1,1,2,0,5,1,3,1,1,1,1,1,0,2,1,0,2,0,0,0,0,1,0,0,85000,0,,201507,0,0,900,45,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201506
1,2,2,2,3,0,0,2,1,9,1,0,2,1,2,1,0,2,1,3,1,1,1,2,8,2,1,1,6534,3,201510,0,0,1,2,0,0,209500,0,,201503,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502
1,2,2,3,3,0,0,2,1,9,4,0,0,1,3,2,0,2,1,3,1,1,2,1,4,0,2,2,130680,2,0,0,0,0,2,0,0,411900,0,,201412,0,0,2198,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412
1,2,2,2,3,0,0,2,1,9,4,0,2,1,2,1,0,2,1,3,1,1,2,2,8,7,1,1,21319,3,201511,0,0,9,2,1,0,314500,0,,201506,0,0,1965,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201506
2,2,2,2,3,0,0,1,1,9,4,0,1,1,3,3,4,3,1,3,2,1,2,2,0,0,0,2,435600,4,201412,0,0,0,3,1,0,419900,0,3635,201112,0,0,3635,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201112
1,2,2,2,3,0,0,2,1,9,0,0,0,1,0,1,0,2,1,3,1,1,1,1,0,0,0,1,0,3,0,0,0,9,2,9,0,248500,0,,201512,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,2,3,0,0,2,1,9,0,0,0,1,2,1,0,2,1,3,1,1,2,1,8,1,1,1,52272,3,0,0,0,1,2,0,0,456300,0,,201209,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201209
2,2,1,3,3,0,0,2,1,9,5,0,2,1,1,2,0,2,1,3,1,2,1,2,8,0,2,1,2000,2,0,0,0,0,1,1,0,315300,0,,201310,0,0,1431,26,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201310
2,2,2,3,3,0,0,2,1,9,4,0,0,1,4,4,0,5,1,3,1,2,1,1,1,0,2,1,7911,2,201510,0,0,0,1,0,0,64400,0,918,201406,0,0,900,51,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201405
1,2,2,2,3,0,0,2,1,9,4,0,0,1,1,1,0,2,1,3,1,1,1,1,5,0,2,1,43560,3,201511,0,0,0,2,0,0,75000,0,,201509,0,0,2268,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201508
0,2,0,3,3,0,0,2,1,9,0,0,0,1,4,4,0,0,1,3,2,2,2,1,1,0,2,1,18587,2,201509,0,0,0,1,0,0,83400,0,918,201505,0,0,900,48,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201504
1,2,2,3,3,0,0,2,1,9,4,0,0,1,1,1,0,5,1,3,2,1,2,1,4,0,2,1,392040,2,201511,0,0,0,1,0,0,148700,0,918,201406,0,0,900,26,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201312
1,2,2,3,3,0,0,2,1,9,1,0,1,1,2,1,0,3,1,3,2,1,1,2,4,0,2,1,0,3,201511,0,0,0,3,0,0,377000,0,2276,201404,0,0,2276,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201403
1,2,2,3,3,0,0,2,1,9,1,0,0,1,4,1,0,5,1,3,2,1,1,1,4,0,2,1,18128,2,201509,0,0,0,1,0,0,50300,0,918,201412,0,0,900,83,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201411
2,2,2,1,3,0,0,1,1,9,4,2,0,1,2,4,0,2,1,3,2,1,2,1,8,0,2,2,217800,2,0,0,0,1,2,0,0,165700,0,,201109,0,0,1761,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201106
1,2,2,2,3,0,0,2,1,9,4,0,0,1,2,1,0,2,1,3,1,1,2,1,1,0,2,1,28749,2,0,0,0,1,2,0,0,193500,0,,201108,0,0,2268,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201106
0,2,0,0,3,0,0,0,1,9,0,0,0,1,0,2,0,0,1,3,0,1,1,2,0,0,0,1,6000,4,0,0,0,1,9,9,0,452000,0,,201601,0,0,3121,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201511
1,2,2,3,3,0,0,1,1,9,1,0,2,1,3,2,0,2,1,3,1,2,1,2,4,7,1,1,52272,5,201501,0,0,1,3,1,0,611300,0,5400,201308,0,0,5400,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201308
